energy,tempo,danceability,loudness,liveness,valence,speechiness,instrumentalness,acousticness,mode,key,duration_ms,time_signature,popularity,playlist_genre
0.577,148.107,0.797,-5.617,0.301,0.17,0.195,0.0,0.0174,1.0,1.0,206031.0,4.0,1,hip-hop
0.59,119.97,0.88,-4.709,0.184,0.723,0.204,0.0,0.08,0.0,8.0,170000.0,4.0,1,hip-hop
0.631,129.902,0.807,-4.883,0.117,0.126,0.111,0.0,0.407,1.0,8.0,213613.0,4.0,1,hip-hop
0.413,131.964,0.772,-8.194,0.111,0.211,0.0891,0.0,0.0361,0.0,0.0,246213.0,4.0,1,hip-hop
0.822,165.946,0.513,-4.51,0.11,0.768,0.383,0.0,0.14,1.0,1.0,204668.0,4.0,1,hip-hop
0.666,127.079,0.926,-5.314,0.123,0.168,0.244,0.0,0.0611,1.0,11.0,343150.0,4.0,1,hip-hop
0.575,145.95,0.713,-6.706,0.169,0.189,0.0501,0.0,0.00669,1.0,1.0,226400.0,4.0,1,hip-hop
0.586,124.041,0.808,-7.242,0.14,0.568,0.169,0.0,0.641,0.0,10.0,263288.0,4.0,1,hip-hop
0.676,162.012,0.814,-4.67,0.119,0.312,0.231,1.28e-05,0.00709,0.0,11.0,267707.0,4.0,1,hip-hop
0.928,109.966,0.616,-2.34,0.156,0.23,0.043,0.0,0.0168,0.0,9.0,230182.0,4.0,1,hip-hop
0.542,135.14,0.926,-5.064,0.0877,0.564,0.293,0.0,0.135,1.0,1.0,181929.0,4.0,1,hip-hop
0.637,135.055,0.851,-6.149,0.227,0.616,0.104,0.0,0.225,1.0,0.0,179556.0,4.0,1,hip-hop
0.718,128.14,0.76,-3.017,0.0982,0.557,0.232,0.0,0.348,1.0,1.0,191295.0,4.0,1,hip-hop
0.748,115.01,0.752,-3.755,0.105,0.497,0.0895,0.0,0.289,1.0,6.0,295304.0,4.0,1,hip-hop
0.536,119.967,0.689,-8.861,0.169,0.349,0.174,0.0,0.25,1.0,8.0,341135.0,4.0,1,hip-hop
0.531,118.96,0.566,-6.635,0.179,0.367,0.0716,0.0,0.192,1.0,6.0,227518.0,4.0,1,hip-hop
0.657,124.992,0.883,-5.748,0.128,0.284,0.305,0.0,0.0603,1.0,8.0,172933.0,4.0,1,hip-hop
0.88,92.055,0.753,-3.165,0.146,0.582,0.081,0.0,0.455,1.0,11.0,127826.0,4.0,1,hip-hop
0.496,86.003,0.889,-6.365,0.252,0.544,0.0905,0.0,0.259,0.0,4.0,180522.0,4.0,1,hip-hop
0.708,96.914,0.712,-5.715,0.29,0.634,0.247,0.0,0.404,0.0,10.0,165773.0,4.0,1,hip-hop
0.696,120.146,0.744,-5.015,0.0808,0.406,0.117,0.0,0.71,0.0,8.0,260493.0,4.0,1,hip-hop
0.629,140.101,0.523,-4.058,0.323,0.209,0.0549,0.0,0.156,1.0,1.0,283121.0,4.0,1,hip-hop
0.735,99.827,0.697,-4.16,0.099,0.403,0.0497,0.0,0.172,0.0,10.0,162970.0,3.0,1,hip-hop
0.671,147.037,0.607,-6.934,0.128,0.316,0.0863,1.31e-06,0.403,0.0,4.0,137143.0,4.0,1,hip-hop
0.486,110.964,0.784,-6.497,0.101,0.0894,0.0475,0.497,0.0538,0.0,5.0,265996.0,4.0,1,hip-hop
0.583,116.624,0.709,-5.298,0.195,0.533,0.204,2.97e-06,0.138,0.0,5.0,182667.0,4.0,1,hip-hop
0.385,129.958,0.69,-8.444,0.236,0.19,0.0817,0.0,0.181,1.0,0.0,226101.0,4.0,1,hip-hop
0.411,172.445,0.722,-9.963,0.0976,0.503,0.387,0.0,0.509,0.0,2.0,142026.0,3.0,1,hip-hop
0.484,133.03,0.93,-5.486,0.0922,0.747,0.259,6.84e-05,0.355,1.0,2.0,144361.0,4.0,1,hip-hop
0.6,113.903,0.883,-7.188,0.0931,0.691,0.37,7.94e-06,0.114,1.0,7.0,156430.0,4.0,1,hip-hop
0.73,155.008,0.834,-3.714,0.124,0.446,0.222,0.0,0.00513,1.0,8.0,312820.0,4.0,1,hip-hop
0.668,87.973,0.573,-4.356,0.109,0.145,0.0467,4.01e-05,0.189,0.0,7.0,199920.0,4.0,1,hip-hop
0.603,135.993,0.735,-9.474,0.0844,0.429,0.203,3.56e-05,0.226,0.0,6.0,326937.0,4.0,1,hip-hop
0.637,171.264,0.567,-4.032,0.235,0.882,0.298,0.0346,0.499,0.0,9.0,131765.0,3.0,1,afrobeats
0.874,118.079,0.774,-5.641,0.413,0.927,0.0488,0.34,0.142,0.0,5.0,174053.0,4.0,1,afrobeats
0.792,113.981,0.749,-4.621,0.0712,0.903,0.0402,1.63e-05,0.308,1.0,5.0,172632.0,4.0,1,afrobeats
0.812,100.049,0.455,-3.455,0.199,0.823,0.211,0.0,0.372,1.0,8.0,184249.0,4.0,1,afrobeats
0.648,93.2,0.737,-5.493,0.105,0.746,0.138,6.92e-06,0.252,1.0,1.0,259354.0,4.0,1,afrobeats
0.814,93.482,0.683,-3.505,0.0858,0.758,0.0466,0.00826,0.277,1.0,2.0,156826.0,4.0,1,afrobeats
0.683,145.379,0.501,-7.881,0.0685,0.623,0.211,9.25e-05,0.109,0.0,6.0,161379.0,5.0,1,afrobeats
0.634,101.837,0.502,-3.367,0.188,0.645,0.144,0.0341,0.677,0.0,8.0,219628.0,3.0,1,afrobeats
0.651,112.648,0.694,-6.968,0.0787,0.471,0.0784,1.36e-05,0.496,1.0,6.0,225881.0,3.0,1,latin
0.581,99.973,0.805,-5.091,0.0933,0.528,0.0601,0.0202,0.0303,0.0,6.0,177600.0,4.0,1,latin
0.563,105.008,0.833,-5.593,0.139,0.343,0.204,1.27e-05,0.528,0.0,4.0,182857.0,4.0,1,latin
0.737,101.923,0.779,-4.667,0.0974,0.445,0.109,0.0,0.134,1.0,11.0,170366.0,4.0,1,latin
0.662,95.999,0.863,-5.855,0.334,0.307,0.21,8.45e-06,0.0843,0.0,4.0,248363.0,4.0,1,latin
0.482,100.029,0.69,-6.335,0.0728,0.356,0.2,0.0004,0.523,0.0,7.0,149074.0,4.0,1,latin
0.668,128.027,0.924,-6.795,0.0678,0.787,0.0469,0.000594,0.446,1.0,11.0,195824.0,4.0,1,latin
0.762,90.025,0.816,-2.864,0.0845,0.782,0.0565,0.000404,0.534,1.0,0.0,218701.0,4.0,1,latin
0.718,105.002,0.848,-4.385,0.116,0.564,0.0557,1.9e-05,0.183,0.0,9.0,165901.0,4.0,1,latin
0.712,91.98,0.848,-3.574,0.106,0.692,0.0981,0.0,0.221,0.0,1.0,298131.0,4.0,1,latin
0.627,155.865,0.687,-4.975,0.0893,0.47,0.181,0.0,0.326,1.0,7.0,206066.0,4.0,1,latin
0.483,171.831,0.753,-6.436,0.0681,0.826,0.273,0.0,0.0189,0.0,3.0,177209.0,4.0,1,latin
0.724,101.097,0.556,-3.165,0.217,0.681,0.119,0.0,0.267,1.0,0.0,246889.0,3.0,1,latin
0.442,100.021,0.776,-8.99,0.0723,0.838,0.0575,1.31e-05,0.319,0.0,6.0,136944.0,4.0,1,latin
0.614,119.893,0.658,-6.981,0.092,0.465,0.0324,2.18e-05,0.105,1.0,10.0,178337.0,3.0,1,latin
0.681,155.079,0.56,-6.304,0.106,0.388,0.244,0.0,0.103,0.0,6.0,223320.0,4.0,1,latin
0.719,104.033,0.707,-4.963,0.371,0.701,0.0395,2e-06,0.223,0.0,4.0,162205.0,4.0,1,latin
0.536,97.541,0.716,-7.798,0.208,0.359,0.0328,0.0,0.452,0.0,2.0,240669.0,3.0,1,latin
0.594,125.01,0.694,-8.39,0.131,0.672,0.0366,0.0,0.396,0.0,8.0,307565.0,3.0,1,latin
0.752,100.076,0.841,-4.735,0.949,0.67,0.105,0.00046,0.167,1.0,2.0,214643.0,4.0,1,latin
0.709,194.055,0.744,-5.778,0.0847,0.712,0.284,0.0,0.0501,0.0,6.0,130880.0,4.0,1,latin
0.707,82.045,0.786,-4.386,0.121,0.691,0.0635,0.0,0.0399,0.0,7.0,225373.0,4.0,1,latin
0.832,98.582,0.742,-4.267,0.296,0.716,0.0325,0.0,0.0857,1.0,8.0,195846.0,4.0,1,latin
0.616,104.008,0.773,-4.516,0.145,0.25,0.0416,4.24e-05,0.0565,1.0,0.0,190107.0,4.0,1,latin
0.689,120.208,0.724,-7.174,0.0922,0.936,0.0524,6.77e-06,0.573,0.0,7.0,146141.0,3.0,1,latin
0.74,117.955,0.748,-3.643,0.087,0.618,0.0387,0.000109,0.0292,0.0,7.0,198607.0,4.0,1,latin
0.856,136.0,0.691,-5.035,0.0876,0.713,0.0536,5.09e-05,0.2,0.0,6.0,157500.0,3.0,1,latin
0.464,79.503,0.373,-8.606,0.127,0.301,0.256,0.0135,0.86,0.0,4.0,237908.0,3.0,1,latin
0.783,103.001,0.705,-4.783,0.0984,0.454,0.0403,0.0,0.138,0.0,9.0,172427.0,4.0,1,latin
0.631,111.93,0.706,-5.812,0.227,0.289,0.0366,0.0,0.656,0.0,0.0,171429.0,4.0,1,latin
0.445,156.023,0.55,-9.548,0.507,0.512,0.0847,0.00318,0.262,1.0,7.0,166159.0,4.0,1,latin
0.764,148.853,0.666,-6.297,0.347,0.729,0.116,0.0,0.366,0.0,4.0,163115.0,4.0,1,latin
0.162,184.784,0.459,-11.634,0.137,0.483,0.0425,0.0,0.929,1.0,0.0,153609.0,3.0,1,latin
0.834,139.995,0.783,-4.623,0.0903,0.92,0.029,0.000212,0.539,0.0,3.0,160714.0,3.0,1,latin
0.682,100.036,0.75,-3.825,0.112,0.618,0.0945,1.28e-06,0.168,1.0,10.0,165178.0,4.0,1,latin
0.578,199.997,0.734,-4.147,0.113,0.88,0.295,0.000242,0.155,1.0,1.0,142022.0,4.0,1,latin
0.513,109.935,0.745,-9.116,0.216,0.929,0.087,0.0,0.783,1.0,1.0,154620.0,3.0,1,latin
0.824,124.997,0.747,-4.353,0.282,0.793,0.0348,0.0,0.184,0.0,7.0,168547.0,3.0,1,latin
0.787,165.07,0.809,-3.826,0.0653,0.9,0.125,0.0011,0.126,1.0,8.0,148152.0,4.0,1,latin
0.356,169.653,0.529,-6.612,0.136,0.659,0.0569,0.0,0.29,1.0,3.0,150523.0,3.0,1,latin
0.806,123.009,0.763,-4.946,0.0612,0.594,0.0532,1.32e-05,0.0012,1.0,2.0,193521.0,4.0,1,latin
0.872,128.924,0.816,-4.27,0.254,0.94,0.0442,3.7e-06,0.25,0.0,11.0,157209.0,4.0,1,latin
0.896,90.622,0.662,-5.311,0.186,0.79,0.251,0.0,0.318,0.0,5.0,305280.0,4.0,1,latin
0.59,161.989,0.864,-8.768,0.093,0.579,0.499,0.0,0.0196,1.0,1.0,168560.0,4.0,1,latin
0.63,81.009,0.72,-5.549,0.108,0.512,0.0413,0.0,0.615,1.0,10.0,230292.0,4.0,1,indian
0.573,82.941,0.603,-5.843,0.0971,0.236,0.0502,0.0,0.478,1.0,1.0,228855.0,4.0,1,indian
0.468,135.875,0.483,-7.642,0.152,0.319,0.0341,0.0,0.784,1.0,8.0,247941.0,4.0,1,indian
0.519,122.925,0.562,-8.744,0.172,0.415,0.0326,0.000268,0.557,1.0,3.0,341055.0,4.0,1,indian
0.481,124.914,0.534,-9.016,0.142,0.293,0.0412,0.0,0.697,0.0,0.0,280282.0,4.0,1,indian
0.866,140.266,0.526,-5.822,0.0945,0.248,0.0568,7.78e-05,0.00287,1.0,0.0,253587.0,4.0,1,rock
0.903,132.009,0.562,-4.46,0.298,0.791,0.0296,0.0939,0.000187,0.0,8.0,221000.0,4.0,1,rock
0.585,109.942,0.775,-9.516,0.077,0.518,0.0271,0.619,0.0422,0.0,10.0,337560.0,4.0,1,rock
0.957,105.105,0.606,-3.404,0.14,0.603,0.0814,0.000295,0.00117,1.0,2.0,213800.0,4.0,1,rock
0.94,100.99,0.438,-3.249,0.3,0.421,0.0452,0.0777,8.74e-05,1.0,2.0,261000.0,3.0,1,rock
0.795,79.028,0.801,-5.115,0.0717,0.754,0.0504,0.000113,0.0417,0.0,1.0,163253.0,4.0,1,rock
0.509,119.945,0.578,-6.229,0.344,0.586,0.0279,0.734,0.13,1.0,2.0,74379.0,4.0,1,rock
0.62,117.038,0.741,-5.505,0.0398,0.934,0.0412,0.000809,0.0295,1.0,10.0,251424.0,4.0,1,rock
0.643,103.842,0.633,-8.122,0.78,0.472,0.0252,0.00831,0.106,1.0,0.0,130385.0,4.0,1,rock
0.593,120.509,0.565,-5.864,0.215,0.429,0.0883,0.0,0.0288,1.0,8.0,157974.0,4.0,1,rock
0.749,164.959,0.593,-5.67,0.314,0.649,0.0475,0.106,0.0113,1.0,5.0,309053.0,4.0,1,rock
0.518,151.891,0.815,-6.594,0.104,0.877,0.0897,0.0,0.223,0.0,7.0,177667.0,4.0,1,rock
0.846,103.912,0.611,-5.9,0.0784,0.751,0.0436,0.0,0.00509,1.0,11.0,162920.0,4.0,1,rock
0.924,168.017,0.598,-4.974,0.17,0.611,0.0623,0.799,0.0205,0.0,6.0,162339.0,4.0,1,rock
0.828,112.056,0.654,-5.377,0.122,0.79,0.0281,0.000144,0.00146,0.0,1.0,183893.0,4.0,1,rock
0.901,113.967,0.621,-5.396,0.0875,0.744,0.0302,0.0,0.17,1.0,2.0,300773.0,4.0,1,rock
0.509,119.869,0.898,-7.973,0.0876,0.727,0.062,0.0,0.391,1.0,5.0,181507.0,4.0,1,rock
0.94,100.99,0.438,-3.249,0.3,0.421,0.0452,0.0777,8.74e-05,1.0,2.0,261000.0,3.0,1,rock
0.572,131.272,0.636,-7.797,0.0878,0.66,0.0913,0.0,0.287,1.0,9.0,192128.0,4.0,1,rock
0.603,102.99,0.66,-7.7,0.0751,0.527,0.025,0.0144,0.00566,0.0,3.0,214087.0,4.0,1,rock
0.798,126.976,0.502,-5.909,0.0979,0.307,0.0414,1.11e-05,0.00291,1.0,1.0,234933.0,4.0,1,rock
0.684,209.688,0.633,-4.314,0.112,0.725,0.591,8.95e-05,0.314,0.0,10.0,213573.0,4.0,1,rock
0.351,87.057,0.665,-9.424,0.109,0.451,0.0276,0.819,0.516,1.0,2.0,126120.0,4.0,1,rock
0.521,106.035,0.539,-7.46,0.367,0.679,0.0299,0.0,0.00425,1.0,9.0,183440.0,4.0,1,rock
0.544,121.968,0.823,-10.077,0.108,0.826,0.0358,0.165,0.389,1.0,5.0,162663.0,4.0,1,rock
0.658,150.093,0.615,-7.299,0.205,0.293,0.0343,0.000911,0.096,1.0,5.0,227080.0,4.0,1,rock
0.501,134.014,0.781,-9.767,0.0908,0.961,0.0333,3.78e-06,0.66,1.0,3.0,177818.0,4.0,1,rock
0.501,87.086,0.668,-13.119,0.194,0.858,0.0629,0.0,0.342,1.0,4.0,214880.0,4.0,1,country
0.361,121.059,0.606,-16.031,0.38,0.621,0.0346,3.39e-05,0.264,1.0,9.0,173467.0,4.0,1,country
0.361,187.711,0.363,-14.398,0.154,0.612,0.0499,0.00119,0.623,1.0,9.0,152867.0,3.0,1,country
0.586,78.259,0.434,-7.612,0.146,0.239,0.138,0.0144,0.753,1.0,9.0,239613.0,4.0,1,r&b
0.545,159.94,0.545,-7.362,0.417,0.549,0.107,5.48e-05,0.667,1.0,9.0,184516.0,3.0,1,r&b
0.364,75.24,0.524,-10.209,0.1,0.436,0.0367,0.0,0.808,1.0,7.0,209831.0,4.0,1,r&b
0.507,86.412,0.662,-8.238,0.0465,0.676,0.118,0.0,0.257,1.0,5.0,223440.0,4.0,1,r&b
0.607,81.001,0.684,-8.127,0.191,0.498,0.1,0.000307,0.0267,0.0,11.0,195373.0,4.0,1,r&b
0.551,143.008,0.559,-7.231,0.11,0.392,0.132,0.0,0.141,1.0,5.0,201800.0,4.0,1,r&b
0.444,118.402,0.609,-9.129,0.104,0.166,0.106,6.86e-06,0.603,1.0,7.0,228707.0,3.0,1,r&b
0.394,117.489,0.689,-10.102,0.0859,0.382,0.065,0.000905,0.711,0.0,2.0,212992.0,3.0,1,r&b
0.551,92.887,0.911,-3.75,0.0863,0.969,0.045,4.35e-05,0.133,0.0,8.0,265867.0,4.0,1,r&b
0.693,86.009,0.662,-4.298,0.145,0.655,0.0698,0.0,0.134,1.0,3.0,252120.0,4.0,1,r&b
0.684,112.912,0.692,-7.364,0.156,0.406,0.155,0.0,0.131,1.0,6.0,231253.0,4.0,1,r&b
0.239,113.451,0.372,-11.314,0.168,0.127,0.0296,0.000175,0.856,0.0,6.0,102813.0,4.0,1,r&b
0.307,92.995,0.81,-7.215,0.0779,0.697,0.12,0.00298,0.16,1.0,9.0,82509.0,4.0,1,r&b
0.352,102.679,0.45,-11.733,0.249,0.408,0.267,3.8e-06,0.649,0.0,1.0,252747.0,4.0,1,r&b
0.695,90.119,0.665,-5.763,0.106,0.707,0.0532,0.0,0.347,1.0,0.0,227387.0,4.0,1,r&b
0.609,95.986,0.652,-7.519,0.233,0.482,0.037,0.00101,0.263,0.0,11.0,210200.0,3.0,1,r&b
0.284,99.796,0.358,-8.285,0.183,0.276,0.0285,0.0,0.805,1.0,7.0,180853.0,3.0,1,r&b
0.344,65.203,0.583,-8.765,0.143,0.581,0.0559,0.0,0.774,1.0,2.0,110129.0,3.0,1,r&b
0.574,92.795,0.452,-8.336,0.189,0.578,0.311,0.0,0.245,1.0,6.0,207187.0,4.0,1,r&b
0.707,93.145,0.704,-6.537,0.318,0.761,0.0391,0.00106,0.539,0.0,1.0,294787.0,4.0,1,r&b
0.612,86.768,0.536,-5.847,0.209,0.57,0.272,0.0,0.119,1.0,4.0,229040.0,4.0,1,r&b
0.735,88.98,0.644,-5.747,0.161,0.418,0.0391,0.144,0.0521,1.0,8.0,153947.0,4.0,1,r&b
0.503,137.007,0.646,-7.472,0.652,0.789,0.0312,0.000279,0.00426,1.0,2.0,96369.0,4.0,1,r&b
0.552,90.098,0.641,-5.423,0.148,0.152,0.0283,4.63e-06,0.027,0.0,1.0,254524.0,4.0,1,r&b
0.698,95.975,0.59,-4.262,0.107,0.352,0.0286,0.0,0.000176,1.0,11.0,224093.0,4.0,1,r&b
0.61,125.99,0.741,-7.34,0.534,0.72,0.0511,0.0,0.316,0.0,6.0,276960.0,4.0,1,r&b
0.705,96.644,0.838,-6.131,0.336,0.837,0.29,0.0,0.195,0.0,5.0,245093.0,4.0,1,r&b
0.378,141.967,0.617,-8.54,0.11,0.22,0.0315,9.16e-05,0.428,1.0,9.0,216063.0,4.0,1,r&b
0.43,129.93,0.716,-8.28,0.146,0.472,0.112,0.0,0.482,0.0,9.0,171000.0,4.0,1,r&b
0.629,93.985,0.657,-4.938,0.254,0.726,0.0782,0.0,0.194,1.0,6.0,266893.0,4.0,1,r&b
0.493,82.887,0.347,-11.548,0.127,0.308,0.29,0.00366,0.455,0.0,8.0,382760.0,4.0,1,r&b
0.594,135.002,0.795,-6.2,0.162,0.409,0.0748,0.0,0.112,1.0,0.0,275080.0,4.0,1,r&b
0.5,132.798,0.602,-9.377,0.295,0.395,0.298,5.69e-05,0.477,1.0,8.0,223630.0,4.0,1,r&b
0.618,133.876,0.707,-5.825,0.293,0.517,0.19,0.0,0.17,0.0,1.0,231498.0,4.0,1,r&b
0.477,119.928,0.796,-7.161,0.12,0.685,0.108,0.0,0.314,1.0,1.0,231933.0,4.0,1,r&b
0.681,171.864,0.673,-5.693,0.235,0.707,0.118,0.0,0.52,1.0,1.0,232000.0,4.0,1,r&b
0.588,94.519,0.686,-8.343,0.0954,0.617,0.0554,0.0,0.178,0.0,7.0,249120.0,4.0,1,r&b
0.5,135.03,0.856,-9.393,0.104,0.886,0.18,0.0,0.487,1.0,11.0,177900.0,4.0,1,r&b
0.725,146.163,0.61,-5.131,0.154,0.291,0.15,0.0,0.367,1.0,8.0,201788.0,4.0,1,r&b
0.5,124.037,0.816,-4.551,0.0733,0.649,0.03,1.53e-06,0.0227,1.0,1.0,247840.0,4.0,1,r&b
0.876,130.21,0.412,-6.008,0.297,0.706,0.472,0.0,0.102,0.0,5.0,273133.0,5.0,1,r&b
0.538,109.97,0.81,-5.783,0.0951,0.832,0.0357,0.0,0.53,0.0,0.0,266840.0,4.0,1,r&b
0.394,92.009,0.764,-8.559,0.117,0.465,0.152,9.37e-05,0.231,1.0,8.0,158421.0,4.0,1,r&b
0.552,168.19,0.727,-8.074,0.198,0.607,0.14,0.00016,0.226,0.0,2.0,289160.0,4.0,1,r&b
0.712,140.012,0.573,-5.976,0.167,0.346,0.0732,0.0,0.0572,1.0,0.0,259720.0,4.0,1,r&b
0.576,179.063,0.625,-5.693,0.187,0.235,0.175,4.07e-05,0.0543,0.0,11.0,193147.0,4.0,1,r&b
0.366,73.313,0.4,-9.405,0.126,0.161,0.0597,0.0,0.242,0.0,8.0,272187.0,3.0,1,r&b
0.242,144.211,0.549,-11.692,0.127,0.286,0.038,8.1e-05,0.809,1.0,5.0,180304.0,4.0,1,r&b
0.721,169.904,0.62,-5.538,0.563,0.77,0.0887,0.0075,0.0422,0.0,4.0,150361.0,4.0,1,r&b
0.467,138.007,0.845,-7.674,0.0694,0.702,0.138,0.0,0.0586,1.0,1.0,211200.0,4.0,1,r&b
0.635,103.019,0.617,-6.769,0.164,0.446,0.0317,1.44e-05,0.0498,0.0,11.0,247160.0,4.0,1,electronic
0.939,129.024,0.671,-3.206,0.298,0.53,0.161,0.0,0.191,1.0,8.0,252307.0,4.0,1,electronic
0.715,199.892,0.475,-5.371,0.135,0.159,0.058,2.67e-05,0.0863,1.0,8.0,205947.0,4.0,1,electronic
0.823,128.035,0.646,-4.123,0.322,0.418,0.0394,0.0,0.213,0.0,2.0,227267.0,4.0,1,electronic
0.835,125.983,0.527,-5.298,0.249,0.654,0.0433,0.0,0.0166,1.0,6.0,176658.0,4.0,1,electronic
0.751,117.948,0.88,-4.258,0.106,0.884,0.0874,6.43e-05,0.177,0.0,7.0,157606.0,4.0,1,electronic
0.685,118.02,0.782,-6.237,0.16,0.603,0.0309,1.18e-05,0.166,1.0,4.0,180566.0,4.0,1,electronic
0.524,95.01,0.748,-5.599,0.111,0.661,0.0338,0.0,0.414,1.0,8.0,244960.0,4.0,1,electronic
0.627,179.642,0.468,-5.085,0.11,0.159,0.0476,7.97e-06,0.0281,1.0,6.0,212107.0,4.0,1,electronic
0.856,127.949,0.596,-3.556,0.141,0.743,0.0346,0.0178,0.0211,0.0,4.0,222533.0,4.0,1,electronic
0.77,125.905,0.694,-5.335,0.118,0.163,0.149,1.1e-05,0.176,1.0,6.0,184560.0,4.0,1,electronic
0.963,129.992,0.581,-4.087,0.139,0.788,0.0981,0.0,0.0295,1.0,11.0,204160.0,4.0,1,electronic
0.787,126.062,0.604,-3.674,0.127,0.301,0.103,0.15,0.0679,0.0,0.0,245040.0,4.0,1,electronic
0.714,101.969,0.664,-6.645,0.0843,0.71,0.111,8.42e-06,0.0353,0.0,7.0,197933.0,4.0,1,electronic
0.815,123.063,0.636,-5.098,0.163,0.636,0.0581,0.0,0.0185,0.0,5.0,219043.0,4.0,1,electronic
0.736,127.999,0.579,-3.863,0.198,0.613,0.0527,0.0,0.31,0.0,6.0,230613.0,4.0,1,electronic
0.777,130.003,0.73,-5.194,0.0691,0.575,0.0496,0.000486,0.105,0.0,3.0,284867.0,4.0,1,electronic
0.869,159.805,0.533,-5.093,0.136,0.425,0.173,0.00538,0.156,1.0,11.0,208373.0,4.0,1,electronic
0.857,128.024,0.414,-4.078,0.343,0.348,0.0808,0.00574,0.0287,0.0,0.0,212960.0,4.0,1,electronic
0.86,127.075,0.608,-5.324,0.262,0.437,0.0554,0.0,0.0991,0.0,5.0,232947.0,4.0,1,electronic
0.811,116.047,0.794,-8.966,0.101,0.862,0.038,1.07e-06,0.0426,0.0,6.0,248413.0,4.0,1,electronic
0.741,123.077,0.646,-4.973,0.312,0.571,0.034,0.0,0.0275,0.0,5.0,203000.0,4.0,1,electronic
0.519,133.99,0.501,-5.88,0.454,0.168,0.0409,0.0,0.109,0.0,4.0,195707.0,4.0,1,electronic
0.717,121.985,0.793,-4.759,0.226,0.466,0.0393,3.6e-05,0.0927,0.0,0.0,195547.0,4.0,1,electronic
0.685,130.039,0.772,-6.849,0.131,0.501,0.0696,8.96e-05,0.019,1.0,5.0,283400.0,4.0,1,electronic
0.927,123.962,0.631,-2.787,0.148,0.465,0.0332,0.119,0.199,0.0,9.0,222160.0,4.0,1,electronic
0.593,119.958,0.79,-9.204,0.065,0.72,0.0776,0.00202,0.0983,0.0,1.0,206067.0,4.0,1,electronic
0.766,127.975,0.735,-4.485,0.108,0.6,0.0383,0.00141,0.025,1.0,1.0,215227.0,4.0,1,electronic
0.51,119.994,0.829,-9.334,0.0829,0.45,0.0369,0.00143,0.00821,0.0,5.0,208133.0,4.0,1,electronic
0.869,127.966,0.616,-3.911,0.064,0.473,0.0327,0.0,0.0283,1.0,0.0,234560.0,4.0,1,electronic
0.915,126.094,0.544,-3.405,0.115,0.51,0.0841,0.000914,0.129,1.0,8.0,184280.0,4.0,1,electronic
0.741,119.896,0.72,-6.529,0.289,0.357,0.0287,1.41e-05,0.101,0.0,10.0,198053.0,4.0,1,electronic
0.697,122.746,0.613,-8.618,0.332,0.476,0.133,0.0,0.0194,1.0,2.0,320357.0,4.0,1,electronic
0.634,113.927,0.704,-7.374,0.0952,0.411,0.0428,3.17e-05,0.393,0.0,11.0,271640.0,4.0,1,electronic
0.861,117.965,0.73,-4.1,0.213,0.704,0.0451,0.0,0.39,1.0,1.0,196613.0,4.0,1,electronic
0.989,126.002,0.621,-4.225,0.184,0.0348,0.0434,0.357,0.015,0.0,10.0,158095.0,4.0,1,electronic
0.805,126.008,0.506,-4.119,0.0856,0.383,0.0469,0.00193,0.00711,1.0,1.0,227074.0,4.0,1,electronic
0.695,104.879,0.583,-5.336,0.0527,0.224,0.0423,0.0,0.0138,1.0,9.0,220573.0,4.0,1,electronic
0.862,128.036,0.498,-6.02,0.352,0.469,0.0588,0.00918,0.000313,0.0,7.0,192294.0,4.0,1,electronic
0.857,119.975,0.56,-4.145,0.381,0.432,0.0384,0.0,0.0594,0.0,4.0,215360.0,4.0,1,electronic
0.781,128.0,0.509,-3.48,0.0749,0.176,0.072,0.0,0.0398,1.0,8.0,271427.0,4.0,1,electronic
0.73,85.979,0.596,-4.091,0.325,0.525,0.151,0.0,0.24,1.0,9.0,192560.0,4.0,1,electronic
0.568,117.973,0.78,-6.96,0.0698,0.459,0.031,0.000168,0.668,0.0,2.0,186147.0,4.0,1,electronic
0.463,121.999,0.778,-7.603,0.0731,0.496,0.0389,0.00289,0.546,1.0,11.0,194840.0,4.0,1,electronic
0.774,112.05,0.674,-7.567,0.393,0.33,0.0892,0.00188,0.0686,0.0,11.0,176547.0,4.0,1,electronic
0.81,126.052,0.572,-5.791,0.13,0.11,0.0558,6.53e-06,0.0157,0.0,1.0,214912.0,4.0,1,electronic
0.781,119.977,0.751,-3.724,0.036,0.814,0.0862,0.0,0.0039,1.0,4.0,202613.0,4.0,1,electronic
0.586,120.97,0.799,-6.735,0.193,0.549,0.0377,2.03e-06,0.162,1.0,11.0,227833.0,4.0,1,electronic
0.72,122.031,0.789,-5.652,0.129,0.664,0.218,0.0,0.223,0.0,8.0,166794.0,4.0,1,electronic
0.62,120.031,0.798,-7.079,0.112,0.235,0.232,0.0192,0.414,0.0,8.0,164000.0,4.0,1,electronic
0.622,102.04,0.69,-5.025,0.116,0.544,0.0622,0.0,0.253,0.0,5.0,210091.0,4.0,1,electronic
0.736,130.011,0.75,-4.168,0.265,0.355,0.155,0.0,0.0202,0.0,5.0,262147.0,4.0,1,electronic
0.802,100.001,0.713,-7.055,0.309,0.343,0.0561,0.00377,0.0435,1.0,4.0,226739.0,4.0,1,electronic
0.906,125.916,0.711,-2.671,0.153,0.824,0.0284,1.64e-05,0.00952,1.0,8.0,157153.0,4.0,1,electronic
